Sentence,Label
The job abended as the stream instance was still active.,1
the issue was fixed and the job was restarted and completed successfully.,1
Then issue fixed and job was re-started,1
job has been rerun after data fix,1
Then issue was fixed and job was re-started.,1
Self-lock occurred.,1
rerun was successful after data fix,1
rerun was successful,1
Job executed successfully at back end.,1
On re-run job completed successfully.,1
Job was not triggering from brj.,1
Manually executed the job from back end.,1
"scheduler issue, job has been reprocessed",1
Job completed successfully on re-run.,1
Source issue and job re-run once the issue was resolved.,1
Self-lock occurred.,1
On re-run job completed successfully.,1
Extraction issue.Job re-run.,1
Previous jobs were overrunning and hence job has reached deadline.,1
tbload was released and job re-run successfully.,1
"brj issue , on rerun the job completed successfully.",1
Job executed successfully at back end.,1
On re-run job was successful.,1
job has been rerun after data fix,1
reraun was successful,1
Then issue was fixed and job was re-started.,1
"scheduler issue, job has been triggered from TODS console manually",1
Self-lock occurred.,1
Job executed successfully at back end.,1
The job abended due to the source file issue.,1
Then issue was fixed and job was re-started.,1
Source issue and job re-run once the issue was resolved.,1
The job abended as the source file arrived late.,1
The job was restarted once the file was placed in the path and it completed successfully.,1
The job abended due to the duplicate issue.,1
Source issue and job re-run once the issue was resolved.,1
On re-run job completed successfully.,1
On re-run job completed successfully.,1
The job abended as the source file is not available.,1
The Job Abended as the source file is not received.,1
The job abended due to the TODS session issue.,1
"On re-run, the job was completed successfully.",1
files are manually moved,1
On re-run job completed successfully.,1
Then issue was fixed and job was re-started.,1
self lock,1
On re-run job completed successfully.,1
Then issue was fixed and job was re-started.,1
The job abended due to the duplicate data issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
"tbload issue, job has been rerun",1
duplicate issue.,1
Job completed on re-run,1
Self-lock occurred.,1
On re-run job completed successfully.,1
job has been reprocessed after data fix,1
Job executed successfully at back end.,1
job has been rerun after data fix,1
Self-lock occurred.,1
job has been reprocessed,1
The job is on hold as the data was not received from source.,1
"On re-run, the job was completed successfully.",1
Job executed successfully at back end.,1
The job abended due to brj environment issue.,1
The job was restarted after some time and it completed successfully.,1
Wrongly triggered.,1
"On re-run, the job was completed successfully.",1
The job abended due to the TODS server session hang issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Self-lock occured.,1
Self-lock occurred.,1
tbload was released and job re-run successfully.,1
Self-lock occurred.,1
"extraction issue, job has been rerun after the issue was solved",1
TODS server issue.,1
Job completed once the issue is resolved.,1
Then issue was fixed and job was re-started.,1
And on re-running job got completed successfully,1
On re-run job completed successfully.,1
Wrongly triggered.,1
On re-run job was successful.,1
Then issue was fixed and job was re-started.,1
CRM Source was not available.,1
Later after re-running the job completed successfully.,1
Failed due to target count validation and the job was successful on rerun.,1
Job executed successfully at back end.,1
"source file unavailaibilty, liaising with source team",1
Source file issue.,1
Job re-run once the issue is resolved.,1
Job got executed successfully on Re-run.,1
"scheduler issue , job has been reprocessed",1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed successfully.,1
Duplicate issue.,1
Job compelted on re-run,1
"extraction issue, job has been rerun after the issue was solved",1
